cluster_index,lat,lon,wealth,wealthpooled,wealthpooled5country,households,urban_rural
1,0.347428,32.590274,1.80814790725708,1.27065968513489,1.01862120628357,28,1.0
2,0.346788,32.569624,1.47210657596588,0.975191056728363,0.676644444465637,26,1.0
3,0.385777,32.578231,1.80265963077545,1.10597336292267,0.799915790557861,28,1.0
4,0.36261,32.572214,2.17698693275452,1.6970636844635,1.37971472740173,23,1.0
5,0.336331,32.573515,1.61981880664825,1.04625833034515,0.75659567117691,26,1.0
6,0.33183,32.558426,1.96731376647949,1.42881047725677,1.12572252750397,24,1.0
7,0.323014,32.542462,1.88798189163208,1.34496939182281,1.05823075771332,27,1.0
8,0.281002,32.53875,2.00533533096313,1.42674517631531,1.13407051563263,24,1.0
9,0.294055,32.53398,2.24868512153625,1.74871683120728,1.45596086978912,26,1.0
10,0.294838,32.588769,2.01798677444458,1.48517632484436,1.23110163211823,28,1.0
11,0.307718,32.589661,1.68381702899933,1.0735170841217,0.821112096309662,24,1.0
12,0.266225,32.601795,2.27506685256958,1.79220545291901,1.52447199821472,26,1.0
13,0.251347,32.611501,2.12653923034668,1.52639973163605,1.2665011882782,28,1.0
14,0.350023,32.597974,2.15584397315979,1.64237833023071,1.38386976718903,20,1.0
15,0.390426,32.599333,1.78103363513947,1.1809766292572,0.926771104335785,28,1.0
16,0.321635,32.642293,2.33868622779846,1.75586247444153,1.48702597618103,26,1.0
17,0.936272,32.726142,-0.217422395944595,-0.314661949872971,-0.64777535200119,25,0.0
18,0.617138,32.370186,-0.0029431767761707,-0.186820134520531,-0.499616354703903,22,0.0
19,-0.479327,31.720651,0.453586667776108,0.265197038650513,0.0200790911912918,24,0.0
20,0.199784,32.306189,0.894688665866852,0.359596401453018,0.111761160194874,22,1.0
21,0.332489,32.267276,0.0680365189909935,-0.255964726209641,-0.513598501682281,23,0.0
22,0.44958,31.395361,-0.359656006097794,-0.354505717754364,-0.668933272361755,25,0.0
23,0.565232,31.86278,-0.266549617052078,-0.410262405872345,-0.741358280181885,27,0.0
24,0.472592,32.735803,0.343120843172073,0.168698757886887,-0.0906939283013344,24,0.0
25,0.345617,32.744619,1.90356004238129,1.18855631351471,0.961459100246429,21,1.0
26,0.344086,32.703544,1.67655038833618,1.07116746902466,0.820536315441132,24,1.0
27,0.598393,32.818942,-0.0079820845276117,-0.242343246936798,-0.504765391349792,24,0.0
28,1.568771,32.360015,-0.136800840497017,-0.46173432469368,-0.77377325296402,24,0.0
29,-0.547,31.364,0.0778350010514259,-0.192901194095612,-0.480569183826447,24,0.0
30,-0.503829,31.60821,0.449376821517944,0.185492545366287,-0.0406454987823963,22,0.0
31,-0.232662,31.384413,-0.11749080568552,-0.37411430478096,-0.647870004177094,25,0.0
32,0.750658,32.969547,-0.372261434793472,-0.414840906858444,-0.749968349933624,21,0.0
33,0.13917,32.573869,1.25628137588501,0.823245763778687,0.583622872829437,21,0.0
34,0.341374,32.449601,1.12038445472717,0.958881378173828,0.73078179359436,20,0.0
35,0.343793,32.658149,1.69470047950745,1.16901612281799,0.904741704463959,20,1.0
36,0.353024,32.664831,1.44582188129425,0.784224569797516,0.520385265350342,21,1.0
37,0.268891,32.560069,1.07138228416443,0.797408044338226,0.586966872215271,22,0.0
38,0.36971,32.536243,1.49358248710632,0.906060934066772,0.661498367786407,24,1.0
39,0.313992,31.962492,-0.173887595534325,-0.309545964002609,-0.587718605995178,25,0.0
40,0.406669,32.052458,1.07280421257019,0.433278352022171,0.162124618887901,24,1.0
41,0.496601,32.128843,0.417789578437805,0.253524869680405,0.0231227986514568,24,0.0
42,0.3207,33.06789,-0.0413214303553104,-0.238198354840279,-0.537251114845276,28,0.0
43,-0.054981,31.641778,0.384310781955719,0.253739565610886,0.0018303657416254,26,0.0
44,0.255195,33.351295,-0.528509616851807,-0.404487997293472,-0.725742876529694,27,0.0
45,0.180313,31.783879,0.802719116210938,0.556291460990906,0.340700894594193,23,0.0
46,-0.081765,31.753362,0.0483137480914593,-0.220966815948486,-0.476111650466919,24,0.0
47,1.118299,31.59952,-0.102349989116192,-0.183373838663101,-0.492748349905014,26,1.0
48,1.026253,31.690979,0.149991899728775,0.192150071263313,-0.109818056225777,21,0.0
49,-0.412571,31.419635,-0.0304940026253462,-0.304623633623123,-0.561603665351868,25,0.0
51,0.377201,33.716978,-0.177918180823326,-0.200407981872559,-0.467495799064636,22,0.0
52,0.649802,33.69516,-0.253179281949997,-0.241000384092331,-0.510737597942352,28,0.0
53,0.444881,34.087647,-0.141396671533585,-0.294255703687668,-0.598041415214539,24,0.0
54,0.569566,33.629756,-0.0126754175871611,-0.142898827791214,-0.399028718471527,24,0.0
55,0.759763,33.531845,0.0454308390617371,-0.199998199939728,-0.45676377415657,24,0.0
56,0.443721,33.234997,0.959895193576813,0.300980806350708,0.0068380958400666,23,1.0
57,0.508846,33.156586,0.872116804122925,0.635986268520355,0.391883581876755,22,0.0
58,0.87487,33.178632,-0.207541435956955,-0.437055259943008,-0.765551805496216,21,0.0
59,0.725908,33.098137,0.163497075438499,-0.0811370611190796,-0.384027659893036,24,0.0
60,1.426707,34.446836,-0.186082303524017,-0.457847714424133,-0.734304547309875,26,0.0
61,1.918233,33.911783,-0.515121459960938,-0.486150801181793,-0.821209132671356,27,0.0
62,2.002886,33.960875,-0.82178407907486,-0.730117917060852,-1.10295140743256,27,0.0
63,1.329562,33.78547,-0.641544997692108,-0.543666839599609,-0.89666759967804,28,0.0
64,0.965633,34.227594,-0.0889478251338005,-0.326791197061539,-0.613290965557098,23,0.0
65,1.111304,34.158672,0.302286088466644,0.0146148996427655,-0.24365521967411,23,0.0
66,1.173494,34.0177,-0.198683217167854,-0.521318554878235,-0.857755422592163,28,0.0
67,1.177767,33.602229,-0.476039201021194,-0.538630545139313,-0.888700902462006,25,0.0
68,1.917264,33.613642,-0.734604358673096,-0.643811523914337,-0.947020947933197,23,0.0
69,1.713122,33.723545,-0.409652978181839,-0.467440605163574,-0.750328123569489,27,0.0
70,1.961088,33.53558,-0.707688510417938,-0.660997450351715,-0.959173977375031,27,0.0
71,1.711613,33.609631,2.35519433021545,1.87890040874481,1.61967313289642,18,1.0
72,0.619554,34.17506,0.954353630542755,0.625632107257843,0.39582946896553,22,0.0
73,0.690718,34.18917,0.696908414363861,-0.144498765468597,-0.38059800863266,19,1.0
74,0.776537,33.967725,-0.320176810026169,-0.489068061113358,-0.801662385463715,22,0.0
75,1.836617,33.158511,-0.374212503433228,-0.457451075315475,-0.736539900302887,28,0.0
