cluster_index,lat,lon,wealth,wealthpooled,wealthpooled5country,households,urban_rural
1,-2.505926,29.712786,0.259674996137619,0.163815230131149,-0.0888839364051819,26,0.0
2,-1.844667,30.310508,-0.430351138114929,-0.841513454914093,-1.11463785171509,26,0.0
3,-1.841935,29.574756,-0.480852693319321,-0.773716270923615,-1.04866564273834,26,0.0
4,-2.348161,30.463639,-0.512581169605255,-0.669252693653107,-0.986576974391937,26,0.0
5,-2.211301,30.161839,-0.0482838451862335,0.130171269178391,-0.208207875490189,26,0.0
6,-2.02381,30.104405,1.60220575332642,0.819096088409424,0.516610562801361,26,1.0
7,-1.691705,29.843228,-0.279502689838409,-0.541067957878113,-0.847702026367188,26,0.0
8,-1.799653,30.04251,0.0921269282698631,0.0895318239927292,-0.153584003448486,26,0.0
9,-1.987734,30.120384,2.46664905548096,1.65254044532776,1.34871447086334,23,1.0
10,-1.961751,30.445645,0.727821946144104,0.240820303559303,-0.076711930334568,26,1.0
11,-1.917327,30.489359,-0.312327682971954,-0.570996403694153,-0.87046355009079,26,0.0
12,-2.208825,29.764904,-0.464105397462845,-0.712635576725006,-1.02967464923859,26,0.0
13,-2.264231,29.424476,-0.232938468456268,-0.679663360118866,-0.987688302993774,26,0.0
14,-2.051454,29.597128,-0.13577076792717,-0.162734612822533,-0.421437919139862,26,0.0
15,-1.844974,29.628434,0.622513234615326,0.0938884392380714,-0.132217302918434,25,1.0
16,-2.104671,30.771625,-0.228644609451294,-0.0025706577580422,-0.339485198259354,26,0.0
17,-2.108708,29.865992,-0.389425784349442,-0.692520260810852,-1.01455962657928,26,0.0
18,-1.635183,29.465053,-0.486828446388245,-0.503271996974945,-0.820015966892242,26,1.0
19,-2.257841,29.981337,-0.410676538944244,-0.639346480369568,-0.994539976119995,26,0.0
20,-2.333151,29.679546,-0.30035075545311,-0.377097994089127,-0.699368417263031,26,0.0
21,-2.167012,29.469166,-0.240187600255013,-0.659692406654358,-0.901057720184326,25,0.0
22,-2.326207,29.809578,-0.394866526126862,-0.587053060531616,-0.890664935112,26,0.0
23,-2.016238,30.067353,-0.241870000958443,-0.374077290296555,-0.674510538578033,26,0.0
24,-1.617875,29.305374,-0.518350780010223,-0.417498886585236,-0.726964890956879,26,0.0
25,-1.405256,29.8398,0.0332238562405109,-0.0330897085368633,-0.366167277097702,26,1.0
26,-1.434807,30.444111,-0.366140007972717,-0.46916389465332,-0.781886398792267,26,0.0
27,-1.719103,29.289509,-0.565806150436401,-0.60791677236557,-0.86953330039978,26,0.0
28,-1.615255,29.614663,-0.579869210720062,-0.611683905124664,-0.943309843540192,26,0.0
29,-1.945378,30.061477,1.9068169593811,1.05123794078827,0.747974634170532,26,1.0
30,-1.702326,30.42992,-0.168029993772507,-0.306819379329681,-0.561518490314484,26,0.0
31,-1.931292,29.579161,-0.377572804689407,-0.72028124332428,-1.03915572166443,25,0.0
32,-1.775652,30.243992,-0.355690777301788,-0.438783019781113,-0.751757264137268,26,0.0
33,-1.863723,30.278094,0.0967219173908234,0.51348865032196,0.197647586464882,26,0.0
34,-1.571128,29.391049,-0.517279624938965,-0.339328944683075,-0.702972650527954,26,0.0
35,-2.281268,30.542436,-0.265291541814804,-0.583893537521362,-0.897973299026489,26,0.0
36,-1.286044,30.354774,0.167473182082176,-0.206391289830208,-0.510321974754333,22,1.0
37,-2.571178,29.734052,0.164701253175735,0.354688972234726,0.0993972420692444,24,0.0
38,-1.209514,30.398644,-0.333069622516632,-0.309281527996063,-0.618570387363434,26,0.0
39,-1.344389,30.247583,-0.339726805686951,-0.604536831378937,-0.914452314376831,25,0.0
40,-2.697863,29.639986,-0.502948820590973,-0.617159307003021,-0.926707983016968,25,0.0
41,-2.15506,29.588813,-0.318248093128204,-0.484950095415115,-0.741251945495605,26,0.0
42,-2.161815,30.54885,1.27046310901642,0.734516441822052,0.420508205890656,26,1.0
43,-2.697378,29.474576,-0.38477885723114,-0.563515603542328,-0.887869477272034,26,0.0
44,-1.910079,29.98129,-0.106709234416485,0.281154990196228,-0.0460144393146038,26,0.0
45,-1.662699,30.126567,-0.432256162166595,-0.734795689582825,-1.01251518726349,26,0.0
46,-1.9786,30.106812,1.9628119468689,1.01424062252045,0.713753283023834,25,1.0
47,-2.744918,29.502558,-0.568938076496124,-0.783290028572083,-1.12634384632111,26,0.0
48,-1.884861,29.690426,0.105380766093731,-0.233754858374596,-0.510362386703491,26,0.0
49,-1.968936,29.392029,1.04127848148346,0.870030760765076,0.574961066246033,26,1.0
50,-1.438095,30.02449,-0.272809237241745,-0.546725690364838,-0.816353559494019,26,0.0
51,-1.539527,30.226956,-0.277308076620102,-0.636853456497192,-0.914900362491608,26,0.0
52,-1.92953,30.2222,-0.493051528930664,-0.361960530281067,-0.718989729881287,26,0.0
53,-2.23792,29.788568,0.411706000566483,0.0129990866407752,-0.278921186923981,25,1.0
54,-2.679462,29.574339,-0.324101537466049,-0.548713505268097,-0.823234856128693,26,0.0
55,-2.007814,30.554202,1.56976115703583,0.762778162956238,0.511216819286346,26,1.0
56,-1.978555,30.02405,-0.0521873161196709,0.387852013111115,0.0642367005348206,26,0.0
57,-1.930018,30.100624,1.71020758152008,0.785466492176056,0.482384502887726,25,1.0
58,-1.436482,29.698946,-0.533367216587067,-0.283525854349136,-0.641388297080994,25,0.0
59,-2.089923,30.599301,-0.104882307350636,-0.107881262898445,-0.379605740308762,26,0.0
60,-1.680772,29.25918,2.2626953125,1.24700999259949,0.997365236282349,24,1.0
61,-2.064836,30.188284,-0.401442795991898,-0.567400515079498,-0.870610117912292,25,0.0
62,-1.785416,30.090131,-0.378379583358765,-0.502022624015808,-0.797574043273926,25,0.0
63,-1.433634,30.175425,-0.176090762019157,-0.241890832781792,-0.563085079193115,26,0.0
64,-1.120678,30.355094,0.0219107735902071,-0.381572753190994,-0.669394433498383,26,0.0
65,-2.275476,30.640882,-0.519477307796478,-0.55457991361618,-0.881182432174683,26,0.0
66,-1.601867,29.636217,-0.447813749313354,-0.77558571100235,-1.05089557170868,24,0.0
67,-1.690447,29.300285,-0.603386163711548,-0.370205044746399,-0.69355833530426,26,0.0
68,-1.604838,30.111524,-0.476016521453857,-0.664702951908112,-0.969029724597931,26,0.0
69,-2.647015,29.465716,-0.311219990253448,-0.525250136852264,-0.850765585899353,26,0.0
70,-2.0022,30.17781,1.47070920467377,0.689078211784363,0.374053180217743,26,1.0
71,-1.487736,29.910394,-0.238540768623352,-0.471989035606384,-0.765242576599121,26,0.0
72,-1.664011,29.254633,0.798155009746552,0.177400022745132,-0.14212803542614,26,1.0
73,-1.636858,29.396307,-0.638513445854187,-0.553146481513977,-0.861819624900818,26,0.0
74,-1.711657,29.752612,-0.380692392587662,-0.670719921588898,-0.940765500068665,25,0.0
75,-2.272171,29.646492,-0.415371596813202,-0.569286346435547,-0.864487946033478,25,0.0
76,-2.026244,30.19429,-0.135488852858543,0.005614744964987,-0.338125795125961,26,0.0
77,-1.829837,29.490725,-0.593532025814056,-0.728501915931702,-1.04287362098694,25,0.0
78,-2.025115,29.486092,-0.321534991264343,-0.561542332172394,-0.824950158596039,26,0.0
79,-2.237386,29.713968,-0.261436522006989,-0.570485055446625,-0.867001175880432,26,0.0
80,-1.941057,30.04028,1.71168231964111,0.907113611698151,0.6060431599617,26,1.0
81,-2.298848,29.132339,-0.480024576187134,-0.438511431217194,-0.696911334991455,24,0.0
82,-2.14608,29.307277,-0.531623482704163,-0.662759959697723,-0.980864524841309,26,0.0
83,-2.516338,29.479797,0.0162884742021561,-0.0620865672826767,-0.328044354915619,26,1.0
84,-2.274566,30.383169,-0.278625011444092,-0.400501102209091,-0.726612269878387,26,0.0
85,-2.784409,29.677393,-0.418108463287354,-0.693455219268799,-0.975481927394867,26,0.0
86,-1.63888,29.349857,-0.574577331542969,-0.41672545671463,-0.767769038677216,26,0.0
87,-1.971972,30.098522,2.05495500564575,1.20278358459473,0.893863439559937,26,1.0
88,-1.976417,30.133994,2.46876072883606,1.61319315433502,1.31021904945374,26,1.0
89,-2.470859,29.851333,-0.482365757226944,-0.722260713577271,-1.00216460227966,26,0.0
90,-2.336499,29.429548,-0.482312798500061,-0.648350715637207,-0.969578206539154,25,0.0
91,-2.358535,29.864332,-0.416123449802399,-0.557332754135132,-0.867830634117126,26,0.0
92,-1.474729,29.631283,0.637485027313232,0.297834038734436,-0.040703546255827,24,1.0
93,-1.62413,30.40242,-0.38084077835083,-0.345679670572281,-0.666830062866211,26,0.0
94,-2.14412,29.309455,-0.399373859167099,-0.498221278190613,-0.798488914966583,26,0.0
95,-2.232386,29.600901,-0.173222690820694,-0.429132878780365,-0.722361743450165,26,0.0
96,-1.868567,29.576023,-0.315159231424332,-0.66499799489975,-0.929601609706879,26,0.0
97,-1.651312,29.528091,-0.725789248943329,-0.777723371982574,-1.11626529693604,26,0.0
98,-2.003001,30.49806,-0.279559999704361,-0.295343190431595,-0.637329161167145,26,0.0
99,-1.968695,30.054832,2.10206031799316,1.31749546527863,1.00728523731232,26,1.0
100,-2.066938,29.336752,0.950582027435303,0.314241409301758,0.0603059977293015,25,1.0
101,-2.518049,29.933899,-0.513561904430389,-0.6265789270401,-0.926406621932983,26,0.0
102,-2.504546,29.640137,-0.605134606361389,-0.671325206756592,-1.00651156902313,26,0.0
103,-2.011385,29.844218,-0.285337686538696,-0.625214219093323,-0.941281676292419,26,0.0
104,-2.20354,29.48853,-0.532614827156067,-0.824754357337952,-1.10544097423553,25,0.0
105,-2.566182,29.704808,-0.488248467445374,-0.698955416679382,-0.984679579734802,26,0.0
106,-2.332798,29.940341,-0.485911160707474,-0.600448906421661,-0.951125025749207,26,0.0
107,-1.940034,30.133513,2.20626091957092,1.21793961524963,0.917159497737885,25,1.0
108,-2.11025,29.939522,-0.229801535606384,-0.39558407664299,-0.700312912464142,26,0.0
109,-1.725072,29.324783,-0.451184988021851,-0.405181556940079,-0.661788523197174,26,0.0
110,-1.469018,30.252056,-0.224999994039536,-0.39391303062439,-0.725196182727814,25,0.0
111,-1.966516,30.09133,2.00726461410522,1.14311420917511,0.832613527774811,26,1.0
112,-1.759974,30.152358,-0.135214164853096,-0.383149147033691,-0.621438384056091,24,0.0
113,-2.772474,29.648844,-0.488155394792557,-0.700081944465637,-0.998667418956757,26,0.0
114,-1.955652,30.042366,1.22567307949066,0.652596354484558,0.354472219944,26,1.0
115,-1.713949,29.531586,-0.71868771314621,-0.767783403396606,-1.10586929321289,26,0.0
116,-1.832171,29.434807,-0.599148094654083,-0.639837265014648,-0.946015477180481,26,0.0
117,-2.389378,29.149761,-0.416234612464905,-0.288959622383118,-0.55776572227478,26,0.0
118,-2.169374,29.759632,-0.3632892370224,-0.616746366024017,-0.920089840888977,26,0.0
119,-1.50138,30.246343,-0.429509609937668,-0.741845548152924,-1.04526078701019,26,0.0
120,-1.747191,30.141292,-0.0452688485383987,-0.171398103237152,-0.465161323547363,26,0.0
121,-1.958718,30.051572,1.96168231964111,0.998478710651398,0.694810152053833,26,1.0
122,-1.613725,30.212814,-0.491041541099548,-0.649355173110962,-0.928641438484192,26,0.0
123,-2.618905,29.762302,0.62103807926178,0.293342977762222,0.019216226413846,26,1.0
124,-1.761435,30.17961,-0.175240397453308,-0.33571469783783,-0.659726977348328,25,0.0
125,-2.37433,30.607182,-0.419248849153519,-0.394296169281006,-0.739791810512543,26,0.0
126,-1.507169,29.503296,-0.562691509723663,-0.473220646381378,-0.844311833381653,26,0.0
127,-1.483498,29.841065,-0.539670765399933,-0.683943510055542,-1.01518821716309,26,0.0
128,-1.51747,29.611371,0.803940773010254,0.372159004211426,0.101377680897713,26,1.0
129,-2.205261,29.862763,-0.465554237365723,-0.650249183177948,-0.96732884645462,26,0.0
130,-2.739568,29.695583,-0.423453450202942,-0.457224488258362,-0.771798431873322,26,0.0
131,-1.981217,30.165695,1.5136843919754,0.768950760364532,0.451251804828644,25,1.0
132,-2.000299,29.789275,-0.0840838477015495,-0.538307785987854,-0.784498333930969,26,0.0
133,-1.557265,29.783143,-0.512313485145569,-0.703453719615936,-1.03419923782349,26,0.0
134,-1.970023,30.093567,1.9273773431778,1.03019642829895,0.729974269866943,26,1.0
135,-1.629759,29.869247,-0.216392397880554,-0.487663924694061,-0.719374656677246,25,0.0
136,-1.896929,29.275099,-0.479851901531219,-0.611284673213959,-0.863353729248047,26,0.0
137,-1.551371,29.636576,-0.491413474082947,-0.459139198064804,-0.751450836658478,26,0.0
138,-1.698503,29.284594,0.0730311945080757,-0.180280610918999,-0.471946090459824,25,1.0
139,-1.575655,29.810274,-0.270511150360107,-0.46714124083519,-0.724393963813782,26,0.0
140,-2.453722,29.434168,-0.213453456759453,-0.489740282297134,-0.75370728969574,26,0.0
141,-1.652323,29.36433,-0.517146527767181,-0.54549503326416,-0.870951235294342,26,0.0
142,-2.271495,29.901861,-0.512322664260864,-0.786181926727295,-1.12457466125488,26,0.0
143,-2.751554,29.851646,-0.413445383310318,-0.431627184152603,-0.720355212688446,26,0.0
144,-1.795424,29.692458,-0.318012803792953,-0.525365173816681,-0.800142645835876,25,0.0
145,-2.108098,30.297135,-0.0810439959168434,-0.0211324784904718,-0.345789521932602,25,0.0
146,-1.961759,30.213571,0.691142618656158,0.114817373454571,-0.201538354158401,23,1.0
147,-1.938039,30.479432,-0.261482685804367,-0.441872179508209,-0.690749824047089,26,0.0
148,-1.590406,29.63391,-0.416201591491699,-0.452458262443542,-0.76366114616394,25,0.0
149,-1.489095,30.056335,-0.433645397424698,-0.71370530128479,-0.976380348205566,26,0.0
150,-2.465327,29.58678,1.47622847557068,0.691410481929779,0.434483349323273,27,1.0
151,-2.407732,29.020666,-0.382720768451691,-0.27331280708313,-0.588676452636719,26,0.0
152,-1.640986,29.998341,-0.448652684688568,-0.688262403011322,-0.948546648025513,26,0.0
153,-1.618837,29.505024,0.19768001139164,0.0634339526295662,-0.265877544879913,23,1.0
154,-1.859167,29.406123,-0.412444412708282,-0.741527676582336,-1.01011109352112,25,0.0
155,-2.193662,30.080812,-0.444156169891357,-0.71064293384552,-1.04898726940155,26,0.0
156,-2.654687,28.924968,-0.328661143779755,-0.246867343783379,-0.518442094326019,26,0.0
157,-1.531237,29.740029,-0.194079235196114,-0.317125171422958,-0.575092375278473,26,0.0
158,-2.24463,29.746896,-0.368751913309097,-0.572362542152405,-0.878246903419495,26,0.0
159,-1.45695,30.029343,-0.557888746261597,-0.730399429798126,-1.00767016410828,24,0.0
160,-1.286184,30.422536,0.0395108014345169,0.358319222927094,0.0394446551799774,25,0.0
161,-1.881515,29.279052,-0.341945201158524,-0.494336187839508,-0.74141937494278,25,0.0
162,-1.907073,29.638698,-0.44583922624588,-0.690402328968048,-0.960466682910919,26,0.0
163,-1.79021,30.101707,-0.300676554441452,-0.323118507862091,-0.642639338970184,26,0.0
164,-2.801089,29.50525,-0.393941521644592,-0.436406999826431,-0.769163072109222,26,0.0
165,-1.994618,30.268465,-0.471693605184555,-0.550845324993134,-0.853677272796631,25,0.0
166,-1.856346,30.485277,0.196580767631531,0.296252608299255,0.0030125209596008,26,0.0
167,-2.423446,29.062952,-0.14372231066227,-0.0211043637245893,-0.285882472991943,26,0.0
168,-1.945595,30.051546,1.91514801979065,0.999425709247589,0.690582752227783,26,1.0
169,-1.842907,29.88316,-0.136130005121231,-0.122135013341904,-0.406582474708557,26,0.0
170,-2.206057,30.260507,-0.138421207666397,-0.320810437202454,-0.61771035194397,25,1.0
171,-2.431568,28.891085,-0.46068999171257,-0.365362495183945,-0.698597490787506,26,0.0
172,-1.401358,30.303543,-0.193261921405792,-0.0571017973124981,-0.388005703687668,26,0.0
173,-1.889444,30.085293,1.74481463432312,0.970220565795898,0.660650193691254,26,1.0
174,-2.391263,29.564191,-0.535144627094269,-0.810925543308258,-1.09055912494659,26,0.0
175,-1.966447,30.425526,1.03907072544098,0.574690461158752,0.271285384893417,26,1.0
176,-1.673175,29.509642,-0.629507660865784,-0.624007880687714,-0.937287867069244,26,0.0
177,-1.766773,30.000648,-0.343062400817871,-0.700292110443115,-0.972185671329498,25,0.0
178,-2.088688,30.571537,0.0440492294728756,0.302924156188965,-0.0166701301932335,26,0.0
179,-2.258853,29.781557,-0.49591076374054,-0.619441270828247,-0.949803650379181,26,0.0
180,-1.758878,29.533573,1.38121843338013,0.886980533599854,0.655183970928192,26,1.0
181,-2.585234,29.115605,-0.321213185787201,-0.531758487224579,-0.780555784702301,25,0.0
182,-2.417732,29.784071,0.0017273072153329,-0.033878643065691,-0.340880274772644,26,0.0
183,-1.587435,29.863091,-0.35702845454216,-0.479232728481293,-0.792667865753174,26,0.0
184,-2.0845,30.460976,-0.416478842496872,-0.428835511207581,-0.805948078632355,26,0.0
185,-1.915103,30.331687,-0.280388087034225,-0.481596380472183,-0.789007663726807,26,0.0
186,-2.625946,29.900058,-0.614605009555817,-0.457265019416809,-0.774373650550842,26,0.0
187,-1.443131,30.125212,0.0745519250631332,0.0676734000444412,-0.230290278792381,26,0.0
188,-1.93898,29.940651,-0.266549617052078,-0.455671578645706,-0.756579518318176,26,0.0
189,-2.364049,29.120697,-0.523145020008087,-0.52473521232605,-0.82416158914566,26,0.0
190,-2.477517,29.014086,-0.244646817445755,-0.587312400341034,-0.83934497833252,22,0.0
191,-1.688207,29.737173,-0.489039242267609,-0.710029780864716,-1.04404389858246,26,0.0
192,-2.205332,30.726019,-0.260968089103699,-0.24686062335968,-0.603165030479431,26,0.0
193,-1.970424,30.061715,1.2371461391449,0.67253839969635,0.35827761888504,26,1.0
