cluster_index,lat,lon,wealth,wealthpooled,wealthpooled5country,households,urban_rural
1,-12.101381,14.140703,-1.06553387641907,-0.992088079452515,-1.28725373744965,26,0.0
2,-9.663518,20.377014,0.472863465547562,0.840118885040283,0.513129651546478,26,1.0
3,-8.928897,13.299542,1.36334502696991,1.71024131774902,1.49282455444336,10,1.0
4,-14.287585,17.621653,-0.519885361194611,-0.436499625444412,-0.698769629001617,26,0.0
5,-14.211038,13.546263,-1.21820735931396,-0.981814742088318,-1.3763986825943,26,0.0
6,-5.562043,12.211461,1.25140404701233,1.68470525741577,1.45946884155273,25,1.0
7,-5.580166,12.191222,1.15076720714569,1.75976896286011,1.54855489730835,25,1.0
8,-12.353335,14.778694,-0.197265908122063,0.162535086274147,-0.112517885863781,22,1.0
9,-11.61019,14.460758,-0.868202090263367,-0.818060874938965,-1.11101198196411,24,0.0
10,-8.828197,13.3354,0.939311981201172,1.25271463394165,1.04411065578461,25,1.0
11,-8.888833,13.353182,1.42739176750183,1.92006206512451,1.68329536914825,23,1.0
12,-14.236392,12.415434,-0.399756520986557,-0.225436747074127,-0.581049859523773,23,0.0
13,-9.096904,15.741176,-0.915018856525421,-0.923728704452515,-1.22281527519226,26,0.0
14,-14.666671,17.686694,-0.169252693653107,-0.0307060964405537,-0.291303515434265,26,1.0
15,-14.921756,13.510776,1.13590264320374,1.79235851764679,1.58709299564362,26,1.0
16,-8.908463,20.259352,-1.00418400764465,-1.01478171348572,-1.39001226425171,20,0.0
17,-12.275742,16.026318,-0.805161952972412,-0.798326969146729,-1.05494797229767,26,0.0
18,-9.553536,16.389127,0.610146164894104,1.25698363780975,0.935617029666901,26,1.0
19,-13.705202,14.597441,-1.09597229957581,-0.870300054550171,-1.25925648212433,26,0.0
20,-15.341305,21.485585,-0.851411521434784,-0.926760673522949,-1.23127412796021,26,0.0
21,-8.697084,19.727543,-0.970820009708405,-1.19652152061462,-1.50425386428833,22,0.0
22,-7.374192,20.809691,1.46772038936615,2.07098865509033,1.7510712146759,23,1.0
23,-8.910589,13.45499,0.357237070798874,0.766207575798035,0.539598524570465,24,0.0
24,-10.561233,17.424434,-0.819102823734283,-0.57768326997757,-0.929441809654236,25,0.0
25,-8.881348,13.315149,1.46200621128082,1.92256700992584,1.69956016540527,26,1.0
26,-6.819462,13.327338,0.33621683716774,0.940209269523621,0.69218635559082,19,1.0
27,-10.151903,19.264746,-0.415881931781769,-0.421195209026337,-0.674402594566345,26,1.0
28,-8.461192,20.71533,-0.339228808879852,-0.138812467455864,-0.476009130477905,25,1.0
29,-10.403526,15.529566,-0.666593730449677,-0.539864301681519,-0.912179589271545,16,0.0
30,-9.643511,20.405183,-0.237286537885666,-0.0864738672971725,-0.339082211256027,26,1.0
31,-12.37901,16.920537,0.111377604305744,0.450461357831955,0.126142770051956,25,1.0
32,-14.338805,14.955619,-1.01392996311188,-0.498582988977432,-0.892628729343414,26,0.0
33,-8.883894,13.220594,1.23622047901154,1.67649567127228,1.35188245773315,22,1.0
34,-8.586355,13.656795,1.01126194000244,1.52975165843964,1.22631359100342,26,1.0
35,-9.674744,20.379196,-0.281258851289749,-0.18580923974514,-0.431424170732498,26,1.0
36,-9.531624,16.334123,0.855213820934296,1.57330369949341,1.26289224624634,26,1.0
37,-13.268225,16.286991,-0.916200876235962,-0.927974224090576,-1.29529428482056,23,0.0
38,-12.538077,13.48618,0.761567413806915,1.27027654647827,0.920635104179382,23,1.0
39,-10.08032,17.556974,-0.599709987640381,-0.276529014110565,-0.618811070919037,23,1.0
40,-13.970785,13.681502,-1.30902194976807,-0.994631230831146,-1.36832666397095,26,0.0
41,-14.744742,17.72352,-0.789646148681641,-0.680787324905396,-1.01644289493561,26,0.0
42,-8.924553,13.172158,1.72139763832092,2.24707508087158,1.91396427154541,26,1.0
43,-9.045968,16.000738,-0.670340001583099,-0.601799309253693,-0.887196838855743,25,0.0
44,-8.879486,13.295112,1.52370738983154,2.01838231086731,1.71650159358978,15,1.0
45,-9.685429,14.441534,0.91870129108429,1.2455780506134,1.00154173374176,23,1.0
46,-12.473333,14.156655,-0.558283448219299,-0.664640605449677,-0.922899901866913,23,1.0
47,-15.210033,12.164757,0.36439460515976,0.516152620315552,0.176265329122543,26,1.0
48,-13.592402,13.946598,0.0415062494575977,0.363805949687958,0.0206422135233879,24,1.0
49,-15.117018,12.150391,0.0956583395600319,0.07408157736063,-0.290654122829437,24,1.0
50,-17.048687,16.503162,-1.25466227531433,-0.926712393760681,-1.1995644569397,26,0.0
51,-8.466017,15.260658,-0.431931257247925,-0.366297990083694,-0.677174508571625,24,1.0
52,-11.11256,23.708107,-0.822882235050201,-0.660987973213196,-1.03056657314301,18,0.0
53,-6.14914,12.359349,0.706611216068268,1.00487887859344,0.806761503219604,16,1.0
54,-9.677145,20.395768,0.527036905288696,0.847587108612061,0.595585823059082,26,1.0
55,-6.257807,14.21544,-0.311768889427185,0.0811834558844566,-0.22512885928154,18,1.0
56,-10.899427,16.091439,-0.722503125667572,-0.419854015111923,-0.775102972984314,16,0.0
57,-6.1072,14.628845,-0.327538788318634,0.0676510483026505,-0.259764045476913,25,1.0
58,-9.551154,16.360042,0.706208288669586,1.26608240604401,0.941641926765442,23,1.0
59,-12.757253,15.756708,1.62573897838593,2.03161025047302,1.73007881641388,20,1.0
60,-8.424109,20.735781,0.486492395401001,0.854675054550171,0.522687971591949,21,1.0
61,-15.186579,12.172009,1.28210079669952,1.74781095981598,1.50001740455627,26,1.0
62,-12.64765,13.377255,0.469767093658447,1.09580361843109,0.758984267711639,24,1.0
63,-9.004046,20.412949,-0.621356129646301,-0.600243031978607,-0.993246376514435,26,0.0
64,-8.780813,18.00381,-0.55732250213623,-0.437932670116425,-0.674277782440186,20,1.0
