cluster_index,lat,lon,wealth,wealthpooled,wealthpooled5country,households,urban_rural
1,13.066055,5.248442,0.783074796199799,1.72508573532104,1.4080913066864,25,1.0
2,12.413059,4.635646,0.105812922120094,1.12082660198212,0.807153284549713,24,1.0
3,13.654926,5.798567,-1.02960085868835,-0.238875210285187,-0.590259492397308,25,0.0
4,13.019809,4.960301,-1.32896757125854,-0.586451411247253,-0.941005229949951,25,0.0
5,12.538563,5.570142,-1.28997957706451,-0.4857337474823,-0.878532111644745,25,0.0
6,13.509586,5.989212,-1.11458039283752,0.0930079445242882,-0.235848352313042,25,0.0
7,12.836087,5.048598,-1.20362234115601,-0.278773277997971,-0.631331145763397,25,0.0
8,12.484232,5.010942,-1.35379362106323,-0.398520022630692,-0.781234800815582,25,0.0
9,13.276662,5.463969,-0.987677574157715,0.0085298912599682,-0.327237784862518,25,0.0
10,12.130029,5.112086,-0.877909600734711,0.191126450896263,-0.158600673079491,25,1.0
11,11.716939,6.593682,-0.728036820888519,0.386407017707825,0.058556355535984,25,1.0
12,11.586665,5.976375,-1.35765600204468,-0.781507074832916,-1.15081167221069,25,0.0
13,11.722899,6.017342,-0.956472396850586,-0.374741226434708,-0.73657214641571,25,0.0
14,12.622405,6.800303,-1.17021250724792,-0.314869254827499,-0.654681921005249,24,0.0
15,12.057577,6.798746,-1.14630961418152,0.0199292525649071,-0.278577238321304,25,0.0
16,12.560376,6.138296,-0.819054543972015,0.517287611961365,0.205381602048874,22,0.0
17,12.698924,6.184324,-1.50579404830933,-0.575145602226257,-0.943572998046875,25,0.0
18,12.047277,6.644841,-0.635573327541351,0.490570425987244,0.147164762020111,24,0.0
19,12.439077,7.477057,0.872629106044769,2.3870005607605,2.01991724967957,22,1.0
20,13.009254,7.595451,0.204127997159958,1.04715371131897,0.734231114387512,25,1.0
21,11.78578,7.103046,-0.925863742828369,0.27369949221611,-0.0628759562969208,24,0.0
22,13.091436,8.22333,-1.11521661281586,-0.4576056599617,-0.821706235408783,24,0.0
23,12.112419,7.45003,-1.14439725875854,-0.28322234749794,-0.630796492099762,25,0.0
24,13.198801,8.170262,-1.35352396965027,-0.596031785011292,-0.983870983123779,25,0.0
25,13.180961,8.261085,-1.1161447763443,-0.384490519762039,-0.741057872772217,25,0.0
26,12.224908,7.413648,-1.41731119155884,-0.34977513551712,-0.708861231803894,24,0.0
27,12.859936,8.329242,-1.0826975107193,-0.356022477149963,-0.714990735054016,24,0.0
28,11.635348,9.329313,-0.416293203830719,0.66157728433609,0.315772235393524,25,1.0
29,12.660107,8.422968,0.0744247958064079,0.893382608890533,0.587798178195953,25,1.0
30,12.363545,10.003325,-0.610775589942932,0.514796853065491,0.149303287267685,25,0.0
31,12.646978,9.720131,-1.43915998935699,-0.481846421957016,-0.848828196525574,25,0.0
32,12.61702,8.863328,-1.47670161724091,-0.378111392259598,-0.739615499973297,25,0.0
33,12.589842,10.503657,-0.950929224491119,-0.0897707119584084,-0.438638746738434,25,0.0
34,12.455425,9.183655,-0.723825991153717,0.152371242642403,-0.172921657562256,25,0.0
35,12.633887,9.920544,-1.52456557750702,-0.587297081947327,-0.967745006084442,25,0.0
36,12.499912,8.364228,-1.46521484851837,-0.621163547039032,-1.0181804895401,25,0.0
37,11.741615,11.949942,0.514537632465363,1.12694644927979,0.824170112609863,25,1.0
38,12.884764,10.458594,0.505641996860504,1.09184992313385,0.779960215091705,25,1.0
39,12.769847,11.511603,-0.6118044257164,0.109003558754921,-0.232053950428963,25,0.0
40,11.725966,10.947512,-1.34383475780487,-0.617691814899445,-0.991567671298981,25,0.0
41,11.842965,10.973446,-1.47551476955414,-0.614164531230927,-1.00343704223633,25,0.0
42,12.831952,11.054341,-0.486799210309982,0.502715229988098,0.199866592884064,25,0.0
43,12.464546,10.918056,-1.59989273548126,-0.707967400550842,-1.06766223907471,25,0.0
44,12.673154,10.974811,-1.17683959007263,-0.523566246032715,-0.898463129997253,25,0.0
45,11.313919,11.072217,-1.36412513256073,-0.67899364233017,-1.04322338104248,25,0.0
46,11.780388,13.154311,0.479826807975769,0.963726460933685,0.643049895763397,25,1.0
47,11.861567,13.142558,0.174830004572868,0.603756308555603,0.284542590379715,25,1.0
48,11.835909,13.150319,0.644195437431335,1.05070769786835,0.743627309799194,24,1.0
55,10.265343,13.275594,0.360566407442093,0.83829927444458,0.528736352920532,25,1.0
56,9.201791,12.47731,0.732165575027466,1.42650377750397,1.10610830783844,25,1.0
57,9.466177,11.750242,-1.12024676799774,-0.814624726772308,-1.15623843669891,25,0.0
58,10.224404,13.112128,-0.462838798761368,0.231962114572525,-0.096593365073204,25,0.0
59,9.288206,12.16269,-0.981241583824158,-0.427647739648819,-0.731687605381012,25,0.0
60,9.698799,11.922457,-1.14725399017334,-0.951399028301239,-1.31648313999176,25,0.0
61,9.360946,12.365285,-0.886084794998169,-0.119537964463234,-0.454712003469467,25,0.0
62,9.795518,12.19311,-0.829884827136993,-0.460013061761856,-0.811469078063965,25,0.0
63,10.396221,13.222924,-0.629800796508789,0.11286087334156,-0.206772893667221,25,0.0
64,10.8593,11.425466,0.0778899937868118,0.796746075153351,0.454720377922058,25,1.0
65,10.287395,11.161904,0.391764789819717,1.44514870643616,1.10884785652161,25,1.0
66,11.064104,10.706894,-1.03813076019287,-0.253334760665894,-0.613118708133698,25,0.0
67,11.16563,11.33137,-1.11834561824799,-0.74527108669281,-1.09592831134796,25,0.0
68,10.90369,11.354962,-0.86090362071991,-0.0852904617786407,-0.452926635742188,25,0.0
69,10.183982,11.574037,-0.776028394699097,0.210117787122726,-0.111843943595886,25,0.0
70,10.446608,11.325734,0.0695708021521568,1.25757169723511,0.919192850589752,25,0.0
71,9.782956,11.166671,-0.115275599062443,0.604679703712463,0.262089729309082,25,0.0
