cluster_index,lat,lon,wealth,wealthpooled,wealthpooled5country,households,urban_rural
2,-6.138477,35.743701,0.907619059085846,0.176254123449326,-0.0325236618518829,21,1.0
3,-4.715211,36.007287,-0.360909104347229,-0.612847685813904,-0.873236119747162,22,0.0
4,-5.10829,36.301132,-0.391499996185303,-0.548252463340759,-0.819438576698303,20,0.0
5,-5.659221,35.38971,-0.899500012397766,-1.14442610740662,-1.41678190231323,20,0.0
6,-4.562516,35.756384,-0.393999993801117,-0.746132075786591,-0.982836067676544,20,0.0
7,-6.366959,36.505336,-0.0627272725105286,-0.295893251895905,-0.560020267963409,22,0.0
8,-7.22945,36.429971,-0.639090895652771,-0.737102448940277,-1.02325105667114,22,0.0
9,-6.281957,36.284044,-0.727272748947144,-0.992601156234741,-1.24567401409149,22,0.0
10,-5.762026,36.540214,-0.598636388778687,-0.732561051845551,-1.00881278514862,22,0.0
11,-6.261413,36.645635,-0.64857143163681,-0.889936566352844,-1.16432189941406,21,0.0
12,-5.790762,36.081429,-0.815500020980835,-0.998406648635864,-1.27950322628021,20,0.0
13,-6.29609,35.913406,-0.581904768943787,-0.910792887210846,-1.17872607707977,21,0.0
14,-6.499964,35.665523,-0.753157913684845,-0.759602606296539,-1.0565869808197,19,0.0
15,-6.269552,35.337005,-0.810476183891296,-0.962398648262024,-1.22429180145264,21,0.0
16,-5.803447,35.491325,-0.872500002384186,-1.01741242408752,-1.29836225509644,20,0.0
17,-5.942578,35.901248,-0.727272748947144,-0.825776934623718,-1.09699308872223,22,0.0
18,-6.299098,35.599661,-0.687272727489471,-0.817813098430634,-1.08167111873627,22,0.0
19,-2.723958,36.696486,0.61176472902298,-0.0810214132070541,-0.298617333173752,17,1.0
20,-3.321002,36.617566,0.860555529594421,0.277055680751801,0.0517413690686226,18,1.0
21,-3.371153,36.722144,1.07133328914642,0.387549638748169,0.188753306865692,15,1.0
22,-3.38194,36.673494,1.10421049594879,0.406312137842178,0.239759027957916,19,1.0
23,-3.379829,36.686612,1.02619051933289,0.322815835475922,0.136009693145752,21,1.0
24,-3.3783,36.663136,1.0015789270401,0.291479259729385,0.116472631692886,19,1.0
25,-3.365854,36.669004,0.952777743339539,0.289483964443207,0.0742300748825073,18,1.0
