cluster_index,lat,lon,wealth,wealthpooled,wealthpooled5country,households,urban_rural
182,7.534428,-6.324349,-0.94300901889801,-0.407335549592972,-0.683909237384796,31,0.0
183,6.728799,-3.492422,0.709984600543976,1.17403817176819,0.924499332904816,26,1.0
184,6.381441,-3.345859,-0.92331999540329,-0.412796944379807,-0.682845830917358,28,0.0
185,5.002555,-6.567861,-0.405034810304642,0.312616974115372,0.0712148621678352,27,0.0
187,7.417962,-6.062225,0.486232161521912,0.666193127632141,0.42248660326004,23,1.0
188,7.456828,-7.494493,-0.826431632041931,-0.585618078708649,-0.876155853271484,31,0.0
189,7.963135,-6.661925,0.269841194152832,0.588140726089478,0.333502292633057,25,1.0
190,8.869862,-6.687437,-1.00208353996277,-0.384236693382263,-0.652083992958069,31,0.0
191,4.949658,-6.097641,0.883699536323547,0.977634072303772,0.744307935237885,22,1.0
192,7.235611,-3.766479,-1.01163935661316,-0.56257152557373,-0.82431036233902,30,0.0
193,9.205372,-5.706714,-0.895482003688812,-0.420482248067856,-0.72459477186203,30,0.0
194,5.356009,-4.049525,0.652599573135376,1.05710208415985,0.875445365905762,23,1.0
195,8.496604,-7.168633,0.0889919400215149,0.763310372829437,0.5282963514328,31,0.0
196,5.398599,-6.30294,-0.647264420986176,-0.0775563344359398,-0.322264403104782,25,0.0
197,8.032071,-2.799527,0.969739973545074,1.17632293701172,0.944403350353241,27,1.0
198,9.960457,-6.622114,-0.583072245121002,-0.0558913834393024,-0.336247622966766,31,0.0
199,8.719801,-5.444276,-0.986909329891205,-0.48264479637146,-0.798567891120911,29,0.0
200,6.725115,-3.482726,1.01782262325287,1.27592658996582,1.04713416099548,23,1.0
201,5.087417,-6.838003,-0.766765892505646,-0.148489639163017,-0.398694932460785,29,0.0
202,7.659092,-4.341436,-1.16157805919647,-0.923672437667847,-1.20266890525818,30,0.0
203,5.503938,-4.04992,0.461086809635162,0.837388575077057,0.646972835063934,25,1.0
204,7.76593,-5.186091,-0.875087141990662,-0.574958801269531,-0.826272070407867,28,0.0
205,6.989938,-5.729547,1.58378195762634,1.65429103374481,1.42473018169403,26,1.0
